treatment,pageviews,calls,reservations,business_id,restaurant_type
1,752,40,41,6424,chain
1,693,42,46,6425,chain
1,732,41,45,6426,chain
1,740,50,45,6427,chain
1,648,54,45,6428,chain
1,823,42,46,6429,chain
1,752,42,47,6430,chain
1,643,45,37,6431,chain
1,745,48,40,6432,chain
1,701,45,43,6433,chain
1,683,42,38,6434,chain
1,683,47,41,6435,chain
1,639,46,35,6436,chain
1,652,38,41,6437,chain
1,694,49,37,6438,chain
1,638,43,33,6439,chain
1,668,40,38,6440,chain
1,690,37,33,6441,chain
1,768,36,43,6442,chain
1,644,42,33,6443,chain
1,668,47,40,6444,chain
1,712,43,46,6445,chain
1,683,42,44,6446,chain
1,575,37,31,6447,chain
1,799,45,40,6448,chain
1,626,43,40,6449,chain
1,732,44,39,6450,chain
1,675,37,37,6451,chain
1,604,40,36,6452,chain
1,659,32,39,6453,chain
1,698,46,39,6454,chain
1,773,47,46,6455,chain
1,728,47,43,6456,chain
1,758,47,33,6457,chain
1,663,38,41,6458,chain
1,675,48,36,6459,chain
1,659,47,36,6460,chain
1,670,41,44,6461,chain
1,713,43,36,6462,chain
1,754,44,41,6463,chain
1,620,36,37,6464,chain
1,648,49,32,6465,chain
1,792,44,46,6466,chain
1,628,43,30,6467,chain
1,732,47,42,6468,chain
1,820,37,43,6469,chain
1,673,48,37,6470,chain
1,694,52,42,6471,chain
1,712,40,41,6472,chain
1,590,31,36,6473,chain
1,683,32,42,6474,chain
1,692,47,43,6475,chain
1,667,41,35,6476,chain
1,764,45,44,6477,chain
1,650,44,46,6478,chain
1,683,54,34,6479,chain
1,669,46,41,6480,chain
1,709,40,37,6481,chain
1,691,45,46,6482,chain
1,685,47,35,6483,chain
1,637,47,37,6484,chain
1,818,46,49,6485,chain
1,669,47,44,6486,chain
1,728,58,42,6487,chain
1,796,40,45,6488,chain
1,632,37,35,6489,chain
1,716,42,41,6490,chain
1,635,45,35,6491,chain
1,636,42,31,6492,chain
1,659,42,38,6493,chain
1,722,50,37,6494,chain
1,676,45,42,6495,chain
1,613,42,31,6496,chain
1,764,48,32,6497,chain
1,632,45,42,6498,chain
1,740,48,32,6499,chain
1,663,35,40,6500,chain
1,666,47,48,6501,chain
1,762,44,37,6502,chain
1,767,40,50,6503,chain
1,768,41,49,6504,chain
1,700,47,46,6505,chain
1,719,40,36,6506,chain
1,782,47,38,6507,chain
1,664,40,37,6508,chain
1,630,42,43,6509,chain
1,633,38,36,6510,chain
1,710,40,40,6511,chain
1,718,43,39,6512,chain
1,641,44,35,6513,chain
1,780,36,41,6514,chain
1,679,32,37,6515,chain
1,705,35,37,6516,chain
1,544,39,30,6517,chain
1,681,43,42,6518,chain
1,764,48,40,6519,chain
1,805,51,42,6520,chain
1,734,51,44,6521,chain
1,758,50,40,6522,chain
1,612,43,39,6523,chain
1,691,45,31,6524,chain
1,794,48,44,6525,chain
1,765,46,46,6526,chain
1,809,50,46,6527,chain
1,788,45,51,6528,chain
1,803,51,43,6529,chain
1,706,49,47,6530,chain
1,758,40,37,6531,chain
1,632,51,40,6532,chain
1,666,49,49,6533,chain
1,661,43,41,6534,chain
1,749,38,39,6535,chain
1,711,39,37,6536,chain
1,654,49,46,6537,chain
1,658,43,41,6538,chain
1,697,46,50,6539,chain
1,671,41,39,6540,chain
1,745,38,40,6541,chain
1,641,48,37,6542,chain
1,714,44,39,6543,chain
1,554,32,40,6544,chain
1,634,47,39,6545,chain
1,690,46,35,6546,chain
1,715,43,35,6547,chain
1,718,45,45,6548,chain
1,607,43,37,6549,chain
1,689,39,45,6550,chain
1,633,44,38,6551,chain
1,658,38,45,6552,chain
1,701,51,40,6553,chain
1,677,43,38,6554,chain
1,697,49,43,6555,chain
1,672,46,40,6556,chain
1,721,37,42,6557,chain
1,648,43,37,6558,chain
1,718,42,44,6559,chain
1,726,37,43,6560,chain
1,719,46,40,6561,chain
1,608,46,44,6562,chain
1,787,39,47,6563,chain
1,615,38,35,6564,chain
1,576,41,31,6565,chain
1,684,49,42,6566,chain
1,630,39,38,6567,chain
1,711,44,37,6568,chain
1,750,46,39,6569,chain
1,729,53,46,6570,chain
1,706,47,36,6571,chain
1,708,47,41,6572,chain
1,674,40,37,6573,chain
1,681,41,54,6574,chain
1,751,46,39,6575,chain
1,670,53,39,6576,chain
1,726,44,41,6577,chain
1,661,42,35,6578,chain
1,695,41,42,6579,chain
1,706,48,43,6580,chain
1,801,55,37,6581,chain
1,677,40,35,6582,chain
1,646,48,38,6583,chain
1,626,40,37,6584,chain
1,638,43,45,6585,chain
1,666,43,45,6586,chain
1,703,42,43,6587,chain
1,745,36,37,6588,chain
1,623,50,41,6589,chain
1,737,49,39,6590,chain
1,662,47,34,6591,chain
1,749,49,43,6592,chain
1,598,43,38,6593,chain
1,527,42,27,6594,chain
1,854,50,54,6595,chain
1,626,41,33,6596,chain
1,749,46,48,6597,chain
1,702,40,41,6598,chain
1,851,58,52,6599,chain
1,656,48,36,6600,chain
1,748,46,37,6601,chain
1,702,38,44,6602,chain
1,683,46,48,6603,chain
1,724,41,40,6604,chain
1,744,50,42,6605,chain
1,784,50,36,6606,chain
1,692,45,42,6607,chain
1,709,44,40,6608,chain
1,696,41,50,6609,chain
1,624,38,36,6610,chain
1,777,42,37,6611,chain
1,795,45,48,6612,chain
1,754,38,42,6613,chain
1,783,47,45,6614,chain
1,724,48,43,6615,chain
1,725,46,47,6616,chain
1,733,53,42,6617,chain
1,710,54,39,6618,chain
1,700,48,35,6619,chain
1,696,42,48,6620,chain
1,691,51,44,6621,chain
1,694,37,37,6622,chain
1,720,48,40,6623,chain
1,719,49,40,6624,chain
1,609,39,40,6625,chain
1,633,46,29,6626,chain
1,713,50,40,6627,chain
1,655,38,36,6628,chain
1,606,40,34,6629,chain
1,639,36,35,6630,chain
1,692,49,35,6631,chain
1,702,43,39,6632,chain
1,793,47,47,6633,chain
1,675,51,47,6634,chain
1,671,34,38,6635,chain
1,658,41,36,6636,chain
1,717,47,40,6637,chain
1,612,38,31,6638,chain
1,715,49,44,6639,chain
1,645,41,42,6640,chain
1,704,35,46,6641,chain
1,710,51,47,6642,chain
1,724,52,49,6643,chain
1,646,54,35,6644,chain
1,651,43,40,6645,chain
1,604,34,43,6646,chain
1,682,48,43,6647,chain
1,688,37,35,6648,chain
1,663,51,38,6649,chain
1,776,45,42,6650,chain
1,689,37,39,6651,chain
1,627,42,41,6652,chain
1,567,40,38,6653,chain
1,623,44,43,6654,chain
1,620,42,40,6655,chain
1,721,37,40,6656,chain
1,781,45,40,6657,chain
1,715,48,37,6658,chain
1,750,43,40,6659,chain
1,654,38,36,6660,chain
1,715,42,44,6661,chain
1,698,37,34,6662,chain
1,632,38,38,6663,chain
1,619,43,31,6664,chain
1,670,37,33,6665,chain
1,659,43,38,6666,chain
1,674,44,33,6667,chain
1,666,45,44,6668,chain
1,715,44,42,6669,chain
1,606,40,32,6670,chain
1,762,40,38,6671,chain
1,666,35,37,6672,chain
1,789,42,33,6673,chain
1,767,46,35,6674,chain
1,680,46,38,6675,chain
1,754,46,47,6676,chain
1,723,44,36,6677,chain
1,710,46,37,6678,chain
1,729,44,37,6679,chain
1,569,41,37,6680,chain
1,653,38,32,6681,chain
1,843,43,45,6682,chain
1,666,47,36,6683,chain
1,610,39,41,6684,chain
1,750,48,32,6685,chain
1,720,42,43,6686,chain
1,616,35,39,6687,chain
1,656,46,38,6688,chain
1,628,31,36,6689,chain
1,751,47,37,6690,chain
1,750,55,48,6691,chain
1,751,41,42,6692,chain
1,754,39,44,6693,chain
1,718,40,44,6694,chain
1,708,49,44,6695,chain
1,730,37,38,6696,chain
1,586,40,37,6697,chain
1,662,55,50,6698,chain
1,656,43,37,6699,chain
1,714,45,42,6700,chain
1,738,42,45,6701,chain
1,627,42,36,6702,chain
1,633,37,37,6703,chain
1,712,45,40,6704,chain
1,635,46,39,6705,chain
1,683,47,39,6706,chain
1,735,49,47,6707,chain
1,706,36,38,6708,chain
1,727,52,43,6709,chain
1,641,36,36,6710,chain
1,630,41,46,6711,chain
1,650,41,33,6712,chain
1,681,53,33,6713,chain
1,694,43,41,6714,chain
1,632,44,39,6715,chain
1,696,43,46,6716,chain
1,741,41,41,6717,chain
1,584,42,34,6718,chain
1,657,40,33,6719,chain
1,743,47,29,6720,chain
1,691,39,43,6721,chain
1,673,43,41,6722,chain
1,690,47,35,6723,chain
1,648,41,40,6724,chain
1,834,50,43,6725,chain
1,704,46,40,6726,chain
1,767,34,47,6727,chain
1,598,42,39,6728,chain
1,726,35,46,6729,chain
1,736,40,44,6730,chain
1,669,49,37,6731,chain
1,626,50,42,6732,chain
1,486,36,39,6733,chain
1,592,42,47,6734,chain
1,697,46,43,6735,chain
1,748,49,47,6736,chain
1,739,51,46,6737,chain
1,800,49,46,6738,chain
1,685,43,43,6739,chain
1,681,46,47,6740,chain
1,628,41,35,6741,chain
1,664,42,40,6742,chain
1,643,40,49,6743,chain
1,702,40,42,6744,chain
1,747,43,42,6745,chain
1,747,41,40,6746,chain
1,774,38,40,6747,chain
1,629,48,47,6748,chain
1,768,54,43,6749,chain
1,692,45,38,6750,chain
1,724,53,40,6751,chain
1,715,42,38,6752,chain
1,694,47,42,6753,chain
1,583,42,35,6754,chain
1,784,54,45,6755,chain
1,713,39,43,6756,chain
1,712,46,45,6757,chain
1,721,55,49,6758,chain
1,688,44,41,6759,chain
1,591,39,25,6760,chain
1,763,46,42,6761,chain
1,690,44,35,6762,chain
1,591,39,43,6763,chain
1,660,42,45,6764,chain
1,749,47,34,6765,chain
1,733,49,38,6766,chain
1,566,38,42,6767,chain
1,764,48,46,6768,chain
1,748,45,36,6769,chain
1,674,46,35,6770,chain
1,813,52,44,6771,chain
1,711,41,46,6772,chain
1,770,46,45,6773,chain
1,711,45,47,6774,chain
1,772,46,30,6775,chain
1,694,46,44,6776,chain
1,728,48,40,6777,chain
1,636,44,38,6778,chain
1,736,45,41,6779,chain
1,715,40,30,6780,chain
1,659,42,38,6781,chain
1,665,48,47,6782,chain
1,724,46,32,6783,chain
1,681,44,28,6784,chain
1,656,46,45,6785,chain
1,846,48,45,6786,chain
1,735,44,40,6787,chain
1,661,43,45,6788,chain
1,723,40,43,6789,chain
1,693,40,48,6790,chain
1,807,51,36,6791,chain
1,694,45,36,6792,chain
1,755,48,42,6793,chain
1,725,47,45,6794,chain
1,691,47,43,6795,chain
1,617,43,36,6796,chain
1,721,45,43,6797,chain
1,772,47,37,6798,chain
1,708,43,41,6799,chain
1,720,44,45,6800,chain
1,643,52,40,6801,chain
1,655,39,41,6802,chain
1,643,44,42,6803,chain
1,742,44,42,6804,chain
1,821,44,43,6805,chain
1,658,41,42,6806,chain
1,671,37,39,6807,chain
1,658,44,36,6808,chain
1,703,41,36,6809,chain
1,651,42,34,6810,chain
1,693,53,43,6811,chain
1,648,39,43,6812,chain
1,786,52,38,6813,chain
1,666,40,43,6814,chain
1,685,46,34,6815,chain
1,681,48,40,6816,chain
1,607,41,42,6817,chain
1,632,59,48,6818,chain
1,703,37,42,6819,chain
1,732,48,51,6820,chain
1,733,59,45,6821,chain
1,676,41,33,6822,chain
1,596,40,38,6823,chain
1,653,39,33,6824,chain
1,646,43,41,6825,chain
1,747,48,37,6826,chain
1,658,44,47,6827,chain
1,759,46,36,6828,chain
1,758,39,43,6829,chain
1,691,46,35,6830,chain
1,687,43,40,6831,chain
1,652,49,43,6832,chain
1,666,43,34,6833,chain
1,739,42,37,6834,chain
1,715,40,33,6835,chain
1,670,38,40,6836,chain
1,647,42,39,6837,chain
1,732,39,31,6838,chain
1,595,43,43,6839,chain
1,620,44,35,6840,chain
1,618,44,42,6841,chain
1,660,49,38,6842,chain
1,542,45,40,6843,chain
1,690,43,40,6844,chain
1,692,44,43,6845,chain
1,733,39,47,6846,chain
1,676,54,41,6847,chain
1,729,41,43,6848,chain
1,723,43,48,6849,chain
1,671,53,44,6850,chain
1,770,51,41,6851,chain
1,742,37,50,6852,chain
1,714,48,39,6853,chain
1,659,47,34,6854,chain
1,750,51,40,6855,chain
1,660,47,36,6856,chain
1,732,48,43,6857,chain
1,743,37,40,6858,chain
1,632,43,38,6859,chain
1,766,35,46,6860,chain
1,761,45,43,6861,chain
1,697,48,40,6862,chain
1,652,44,42,6863,chain
1,646,36,35,6864,chain
1,595,41,44,6865,chain
1,809,47,51,6866,chain
1,667,43,41,6867,chain
1,628,42,33,6868,chain
1,718,45,46,6869,chain
1,820,47,43,6870,chain
1,721,44,42,6871,chain
1,654,33,38,6872,chain
1,601,42,32,6873,chain
1,668,34,34,6874,chain
1,692,39,41,6875,chain
1,655,37,32,6876,chain
1,668,35,37,6877,chain
1,754,52,39,6878,chain
1,659,46,30,6879,chain
1,788,51,43,6880,chain
1,665,36,36,6881,chain
1,654,41,37,6882,chain
1,725,42,32,6883,chain
1,585,46,37,6884,chain
1,722,39,46,6885,chain
1,731,53,44,6886,chain
1,640,44,36,6887,chain
1,745,45,45,6888,chain
1,632,45,35,6889,chain
1,685,47,32,6890,chain
1,638,40,41,6891,chain
1,591,43,33,6892,chain
1,708,40,46,6893,chain
1,724,43,42,6894,chain
1,685,51,43,6895,chain
1,683,48,44,6896,chain
1,771,46,52,6897,chain
1,659,37,33,6898,chain
1,642,47,36,6899,chain
1,570,32,34,6900,chain
1,586,37,46,6901,chain
1,674,51,34,6902,chain
1,826,58,43,6903,chain
1,681,38,39,6904,chain
1,675,44,37,6905,chain
1,703,43,40,6906,chain
1,710,55,51,6907,chain
1,702,41,33,6908,chain
1,640,50,40,6909,chain
1,646,45,44,6910,chain
1,557,46,31,6911,chain
1,712,43,37,6912,chain
1,695,42,37,6913,chain
1,692,42,43,6914,chain
1,727,50,38,6915,chain
1,614,37,43,6916,chain
1,618,42,50,6917,chain
1,634,37,43,6918,chain
1,589,41,34,6919,chain
1,648,55,41,6920,chain
1,699,41,44,6921,chain
1,739,54,47,6922,chain
1,729,44,35,6923,chain
1,638,44,33,6924,chain
1,665,42,43,6925,chain
1,589,43,39,6926,chain
1,630,48,37,6927,chain
1,672,48,43,6928,chain
1,710,47,47,6929,chain
1,713,49,44,6930,chain
1,778,48,44,6931,chain
1,544,37,35,6932,chain
1,639,50,44,6933,chain
1,736,45,40,6934,chain
1,742,40,44,6935,chain
1,628,43,45,6936,chain
1,687,47,44,6937,chain
1,682,48,38,6938,chain
1,664,46,42,6939,chain
1,721,42,44,6940,chain
1,653,37,40,6941,chain
1,720,47,48,6942,chain
1,788,50,41,6943,chain
1,677,42,37,6944,chain
1,763,49,47,6945,chain
1,781,47,45,6946,chain
1,668,47,36,6947,chain
1,664,39,35,6948,chain
1,678,47,40,6949,chain
1,713,42,44,6950,chain
1,696,40,39,6951,chain
1,676,40,40,6952,chain
1,742,49,31,6953,chain
1,759,48,40,6954,chain
1,697,25,41,6955,chain
1,700,47,48,6956,chain
1,759,43,50,6957,chain
1,762,46,36,6958,chain
1,744,46,37,6959,chain
1,770,43,32,6960,chain
1,730,55,43,6961,chain
1,793,49,46,6962,chain
1,755,47,47,6963,chain
1,654,48,34,6964,chain
1,626,39,39,6965,chain
1,654,48,37,6966,chain
1,655,43,41,6967,chain
1,676,47,39,6968,chain
1,771,48,37,6969,chain
1,619,42,36,6970,chain
1,696,39,43,6971,chain
1,643,44,34,6972,chain
1,681,41,42,6973,chain
1,634,47,39,6974,chain
1,633,41,42,6975,chain
1,667,48,37,6976,chain
1,654,41,28,6977,chain
1,821,47,34,6978,chain
1,520,39,32,6979,chain
1,782,48,46,6980,chain
1,713,43,44,6981,chain
1,769,43,45,6982,chain
1,666,42,40,6983,chain
1,711,39,40,6984,chain
1,789,44,42,6985,chain
1,599,50,36,6986,chain
1,699,45,42,6987,chain
1,609,37,41,6988,chain
1,645,52,44,6989,chain
1,633,38,38,6990,chain
1,714,41,38,6991,chain
1,771,40,39,6992,chain
1,689,46,43,6993,chain
1,651,42,43,6994,chain
1,684,41,43,6995,chain
1,745,43,45,6996,chain
1,553,35,34,6997,chain
1,754,43,48,6998,chain
1,639,39,39,6999,chain
1,727,42,39,7000,chain
1,788,43,40,7001,chain
1,673,45,35,7002,chain
1,691,46,41,7003,chain
1,787,49,45,7004,chain
1,725,43,36,7005,chain
1,717,53,38,7006,chain
1,699,44,38,7007,chain
1,578,45,36,7008,chain
1,677,42,32,7009,chain
1,805,46,47,7010,chain
1,747,55,41,7011,chain
1,682,39,43,7012,chain
1,732,44,37,7013,chain
1,619,50,44,7014,chain
1,598,36,42,7015,chain
1,747,39,44,7016,chain
1,700,43,46,7017,chain
1,607,37,39,7018,chain
1,789,42,45,7019,chain
1,741,46,50,7020,chain
1,634,41,32,7021,chain
1,617,39,43,7022,chain
1,713,40,35,7023,chain
1,750,36,44,7024,chain
1,742,43,38,7025,chain
1,753,46,48,7026,chain
1,746,46,48,7027,chain
1,689,43,38,7028,chain
1,834,43,35,7029,chain
1,585,30,46,7030,chain
1,803,47,47,7031,chain
1,741,42,43,7032,chain
1,654,38,33,7033,chain
1,778,45,45,7034,chain
1,667,36,33,7035,chain
1,587,43,41,7036,chain
1,707,50,40,7037,chain
1,705,49,39,7038,chain
1,728,46,38,7039,chain
1,578,47,41,7040,chain
1,686,36,42,7041,chain
1,640,48,43,7042,chain
1,686,50,41,7043,chain
1,663,44,31,7044,chain
1,657,53,40,7045,chain
1,669,43,38,7046,chain
1,739,55,47,7047,chain
1,595,37,38,7048,chain
1,648,39,30,7049,chain
1,744,46,44,7050,chain
1,730,40,42,7051,chain
1,778,44,40,7052,chain
1,752,46,24,7053,chain
1,643,34,38,7054,chain
1,702,33,40,7055,chain
1,723,44,47,7056,chain
1,776,49,42,7057,chain
1,695,45,40,7058,chain
1,608,43,36,7059,chain
1,722,43,38,7060,chain
1,802,43,40,7061,chain
1,781,43,26,7062,chain
1,674,47,42,7063,chain
1,659,44,40,7064,chain
1,717,50,36,7065,chain
1,706,34,41,7066,chain
1,713,47,37,7067,chain
1,637,45,34,7068,chain
1,639,41,39,7069,chain
1,598,38,37,7070,chain
1,757,38,46,7071,chain
1,742,40,36,7072,chain
1,756,47,39,7073,chain
1,788,46,52,7074,chain
1,648,42,40,7075,chain
1,644,43,40,7076,chain
1,611,38,38,7077,chain
1,652,43,37,7078,chain
1,624,41,31,7079,chain
1,614,42,41,7080,chain
1,739,41,45,7081,chain
1,629,45,38,7082,chain
1,736,50,37,7083,chain
1,615,48,34,7084,chain
1,662,44,40,7085,chain
1,577,41,40,7086,chain
1,625,46,38,7087,chain
1,785,53,40,7088,chain
1,610,49,39,7089,chain
1,618,49,43,7090,chain
1,646,43,56,7091,chain
1,578,42,35,7092,chain
1,672,47,43,7093,chain
1,652,46,39,7094,chain
1,569,42,39,7095,chain
1,676,47,42,7096,chain
1,684,43,46,7097,chain
1,639,48,33,7098,chain
1,721,42,43,7099,chain
1,605,37,32,7100,chain
1,692,38,37,7101,chain
1,683,42,39,7102,chain
1,693,49,46,7103,chain
1,617,47,39,7104,chain
1,639,38,36,7105,chain
1,742,42,40,7106,chain
1,651,42,36,7107,chain
1,745,50,40,7108,chain
1,608,49,42,7109,chain
1,746,39,45,7110,chain
1,673,31,40,7111,chain
1,578,35,45,7112,chain
1,643,49,39,7113,chain
1,698,42,37,7114,chain
1,578,48,37,7115,chain
1,655,48,39,7116,chain
1,687,36,38,7117,chain
1,733,45,41,7118,chain
1,670,44,40,7119,chain
1,720,44,51,7120,chain
1,612,44,36,7121,chain
1,582,36,36,7122,chain
1,851,63,48,7123,chain
1,610,42,40,7124,chain
1,741,47,45,7125,chain
1,698,46,38,7126,chain
1,788,45,43,7127,chain
1,752,41,48,7128,chain
1,731,38,36,7129,chain
1,696,43,37,7130,chain
1,732,50,36,7131,chain
1,703,52,40,7132,chain
1,684,51,32,7133,chain
1,648,40,37,7134,chain
1,642,30,33,7135,chain
1,660,48,46,7136,chain
1,614,46,40,7137,chain
1,712,45,38,7138,chain
1,546,35,48,7139,chain
1,739,47,43,7140,chain
1,671,55,30,7141,chain
1,726,51,42,7142,chain
1,740,44,41,7143,chain
1,738,39,43,7144,chain
1,749,46,46,7145,chain
1,718,36,42,7146,chain
1,643,43,41,7147,chain
1,529,35,34,7148,chain
1,743,43,43,7149,chain
1,609,41,33,7150,chain
1,780,52,40,7151,chain
1,617,41,36,7152,chain
1,682,45,41,7153,chain
1,649,47,44,7154,chain
1,667,51,36,7155,chain
1,747,51,40,7156,chain
1,636,37,40,7157,chain
1,781,50,49,7158,chain
1,666,52,38,7159,chain
1,732,39,37,7160,chain
1,643,41,42,7161,chain
1,798,53,46,7162,chain
1,679,39,36,7163,chain
1,637,44,37,7164,chain
1,724,44,37,7165,chain
1,783,48,43,7166,chain
1,732,45,39,7167,chain
1,662,43,39,7168,chain
1,682,43,46,7169,chain
1,661,36,32,7170,chain
1,619,48,41,7171,chain
1,685,41,40,7172,chain
1,679,55,39,7173,chain
1,663,34,38,7174,chain
1,717,40,41,7175,chain
1,633,37,35,7176,chain
1,622,41,39,7177,chain
1,601,49,23,7178,chain
1,580,44,38,7179,chain
1,798,48,42,7180,chain
1,716,43,39,7181,chain
1,752,46,43,7182,chain
1,607,42,36,7183,chain
1,656,43,39,7184,chain
1,716,45,41,7185,chain
1,552,41,34,7186,chain
1,727,47,42,7187,chain
1,592,41,34,7188,chain
1,661,46,38,7189,chain
1,643,43,34,7190,chain
1,622,36,40,7191,chain
1,670,51,45,7192,chain
1,659,52,41,7193,chain
1,684,46,44,7194,chain
1,692,50,42,7195,chain
1,682,37,46,7196,chain
1,716,46,45,7197,chain
1,682,40,41,7198,chain
1,670,42,42,7199,chain
1,656,47,37,7200,chain
1,670,38,41,7201,chain
1,649,44,40,7202,chain
1,700,44,40,7203,chain
1,626,47,40,7204,chain
1,723,49,42,7205,chain
1,708,41,38,7206,chain
1,539,46,38,7207,chain
1,627,38,38,7208,chain
1,699,43,43,7209,chain
1,723,43,38,7210,chain
1,679,43,42,7211,chain
1,705,43,38,7212,chain
1,793,48,41,7213,chain
1,618,42,28,7214,chain
1,673,38,36,7215,chain
1,691,43,36,7216,chain
1,728,48,40,7217,chain
1,661,47,35,7218,chain
1,738,33,35,7219,chain
1,679,43,43,7220,chain
1,678,42,41,7221,chain
1,688,37,41,7222,chain
1,761,46,43,7223,chain
1,633,40,36,7224,chain
1,707,42,33,7225,chain
1,736,42,46,7226,chain
1,684,45,35,7227,chain
1,760,53,40,7228,chain
1,652,47,34,7229,chain
1,689,44,38,7230,chain
1,718,44,41,7231,chain
1,645,35,36,7232,chain
1,679,45,39,7233,chain
1,740,41,45,7234,chain
1,819,46,45,7235,chain
1,611,42,36,7236,chain
1,602,32,33,7237,chain
1,657,42,38,7238,chain
1,622,50,38,7239,chain
1,793,49,42,7240,chain
1,666,43,39,7241,chain
1,708,49,40,7242,chain
1,655,43,45,7243,chain
1,781,49,42,7244,chain
1,560,40,32,7245,chain
1,697,52,39,7246,chain
1,878,44,43,7247,chain
1,619,43,44,7248,chain
1,643,42,38,7249,chain
1,929,35,42,7250,chain
1,853,48,37,7251,chain
1,641,42,39,7252,chain
1,610,37,33,7253,chain
1,649,45,46,7254,chain
1,650,51,41,7255,chain
1,752,52,42,7256,chain
1,717,46,45,7257,chain
1,693,33,31,7258,chain
1,719,46,45,7259,chain
1,672,48,45,7260,chain
1,669,43,37,7261,chain
1,806,45,42,7262,chain
1,725,42,39,7263,chain
1,678,43,43,7264,chain
1,667,49,46,7265,chain
1,674,45,48,7266,chain
1,618,43,37,7267,chain
1,655,37,36,7268,chain
1,679,47,37,7269,chain
1,721,47,41,7270,chain
1,670,55,36,7271,chain
1,716,41,43,7272,chain
1,697,45,46,7273,chain
1,581,34,37,7274,chain
1,718,42,38,7275,chain
1,768,44,42,7276,chain
1,683,49,29,7277,chain
1,723,51,33,7278,chain
1,592,40,36,7279,chain
1,716,48,45,7280,chain
1,731,47,38,7281,chain
1,648,42,39,7282,chain
1,786,54,50,7283,chain
1,707,42,39,7284,chain
1,651,39,28,7285,chain
1,735,38,46,7286,chain
1,747,55,39,7287,chain
1,693,49,44,7288,chain
1,743,49,38,7289,chain
1,564,31,45,7290,chain
1,623,39,42,7291,chain
1,589,46,36,7292,chain
1,719,45,39,7293,chain
1,616,45,40,7294,chain
1,638,46,45,7295,chain
1,613,45,45,7296,chain
1,597,42,43,7297,chain
1,668,38,42,7298,chain
1,616,49,37,7299,chain
1,747,47,48,7300,chain
1,699,44,31,7301,chain
1,775,42,41,7302,chain
1,745,41,46,7303,chain
1,627,42,45,7304,chain
1,617,43,39,7305,chain
1,611,49,38,7306,chain
1,716,42,37,7307,chain
1,662,48,38,7308,chain
1,675,39,39,7309,chain
1,694,48,37,7310,chain
1,752,54,38,7311,chain
1,765,41,41,7312,chain
1,676,50,41,7313,chain
1,725,46,48,7314,chain
1,778,42,43,7315,chain
1,694,50,39,7316,chain
1,686,39,32,7317,chain
1,721,37,42,7318,chain
1,664,44,45,7319,chain
1,688,41,39,7320,chain
1,639,39,45,7321,chain
1,710,47,46,7322,chain
1,703,42,45,7323,chain
1,597,47,35,7324,chain
1,610,39,28,7325,chain
1,715,39,30,7326,chain
1,784,42,43,7327,chain
1,682,48,44,7328,chain
1,788,50,37,7329,chain
1,765,48,40,7330,chain
1,873,49,40,7331,chain
1,688,49,43,7332,chain
1,673,48,31,7333,chain
1,701,51,39,7334,chain
1,750,51,37,7335,chain
1,707,48,41,7336,chain
1,631,41,36,7337,chain
1,691,40,42,7338,chain
1,664,47,44,7339,chain
1,671,48,43,7340,chain
1,655,41,40,7341,chain
1,828,48,52,7342,chain
1,689,46,40,7343,chain
1,711,51,38,7344,chain
1,686,41,42,7345,chain
1,601,46,51,7346,chain
1,804,47,39,7347,chain
1,630,36,32,7348,chain
1,634,39,43,7349,chain
1,690,46,41,7350,chain
1,655,45,42,7351,chain
1,624,45,36,7352,chain
1,602,51,40,7353,chain
1,586,40,35,7354,chain
1,669,46,35,7355,chain
1,627,38,40,7356,chain
1,632,37,41,7357,chain
1,782,43,38,7358,chain
1,748,42,40,7359,chain
1,695,49,44,7360,chain
1,729,44,38,7361,chain
1,779,52,44,7362,chain
1,659,43,41,7363,chain
1,645,41,37,7364,chain
1,669,41,45,7365,chain
1,784,50,42,7366,chain
1,725,49,39,7367,chain
1,795,47,41,7368,chain
1,617,40,31,7369,chain
1,649,43,44,7370,chain
1,626,43,38,7371,chain
1,657,35,29,7372,chain
1,708,42,42,7373,chain
1,757,56,44,7374,chain
1,645,47,38,7375,chain
1,678,46,44,7376,chain
1,695,51,45,7377,chain
1,562,34,32,7378,chain
1,775,41,42,7379,chain
1,623,49,36,7380,chain
1,693,45,47,7381,chain
1,592,43,38,7382,chain
